time	final_out
5.171182993833912e-07	1.283938665455314e+00
5.180948618833913e-07	1.283938716426228e+00
5.190714243833913e-07	1.283938762577114e+00
5.200479868833913e-07	1.283938804352439e+00
5.210245493833913e-07	1.283938842157177e+00
5.220011118833914e-07	1.283938876360113e+00
5.229776743833914e-07	1.283938907296914e+00
5.239542368833914e-07	1.283938935272939e+00
5.249307993833914e-07	1.283938960565861e+00
5.259073618833915e-07	1.283938983428054e+00
5.268839243833915e-07	1.283939004088811e+00
5.278604868833915e-07	1.283939022756355e+00
5.288370493833915e-07	1.283939039619716e+00
5.298136118833915e-07	1.283939054850417e+00
5.307901743833916e-07	1.283939068604057e+00
5.317667368833916e-07	1.283939081021727e+00
5.327432993833916e-07	1.283939092231325e+00
5.337198618833916e-07	1.283939102348749e+00
5.346964243833917e-07	1.283939111478996e+00
5.356729868833917e-07	1.283939119717151e+00
5.366495493833917e-07	1.283939127149304e+00
5.376261118833917e-07	1.283939133853376e+00
5.386026743833918e-07	1.283939139899879e+00
5.395792368833918e-07	1.283939145352606e+00
5.405557993833918e-07	1.283939150269256e+00
5.415323618833918e-07	1.283939154701999e+00
5.425089243833919e-07	1.283939158698003e+00
5.434854868833919e-07	1.283939162299893e+00
5.444620493833919e-07	1.283939165546190e+00
5.454386118833919e-07	1.283939168471691e+00
5.464151743833919e-07	1.283939171107834e+00
5.473917368833920e-07	1.283939173483007e+00
5.483682993833920e-07	1.283939175622844e+00
5.493448618833920e-07	1.283939177550486e+00
5.503214243833920e-07	1.283939179286822e+00
5.512979868833921e-07	1.283939180850704e+00
5.522745493833921e-07	1.283939182259146e+00
5.532511118833921e-07	1.283939183527493e+00
5.542276743833921e-07	1.283939184669594e+00
5.552042368833922e-07	1.283939185697938e+00
5.561807993833922e-07	1.283939186623789e+00
5.571573618833922e-07	1.283939187457302e+00
5.581339243833922e-07	1.283939188207637e+00
5.591104868833923e-07	1.283939188883047e+00
5.600870493833923e-07	1.283939189490974e+00
5.610636118833923e-07	1.283939190038127e+00
5.620401743833923e-07	1.283939190530554e+00
5.630167368833924e-07	1.283939190973700e+00
5.639932993833924e-07	1.283939191372478e+00
5.649698618833924e-07	1.283939191731310e+00
5.659464243833924e-07	1.283939192054183e+00
5.669229868833924e-07	1.283939192344680e+00
5.678995493833925e-07	1.283939192606037e+00
5.688761118833925e-07	1.283939192841163e+00
5.698526743833925e-07	1.283939193052684e+00
5.708292368833925e-07	1.283939193242960e+00
5.718057993833926e-07	1.283939193414118e+00
5.727823618833926e-07	1.283939193568067e+00
5.737589243833926e-07	1.283939193706535e+00
