time	final_out
1.673924305323808e-07	3.038574025683861e-03
1.678807117823808e-07	3.038574026098506e-03
1.683689930323808e-07	3.038574026663951e-03
1.688572742823809e-07	3.038574027034946e-03
1.693455555323809e-07	3.038574027567046e-03
1.698338367823809e-07	3.038574027886073e-03
1.703221180323809e-07	3.038574028351779e-03
1.708103992823809e-07	3.038574028631213e-03
1.712986805323809e-07	3.038574029080003e-03
1.717869617823809e-07	3.038574029346450e-03
1.722752430323809e-07	3.038574029777939e-03
1.727635242823810e-07	3.038574029983417e-03
1.732518055323810e-07	3.038574030294327e-03
1.737400867823810e-07	3.038574030451154e-03
1.742283680323810e-07	3.038574030804861e-03
1.747166492823810e-07	3.038574030978260e-03
1.752049305323810e-07	3.038574031291054e-03
1.756932117823810e-07	3.038574031437564e-03
1.761814930323810e-07	3.038574031679629e-03
1.766697742823810e-07	3.038574031728434e-03
1.771580555323811e-07	3.038574031967739e-03
1.776463367823811e-07	3.038574032071616e-03
1.781346180323811e-07	3.038574032287452e-03
1.786228992823811e-07	3.038574032356312e-03
1.791111805323811e-07	3.038574032581344e-03
1.795994617823811e-07	3.038574032622568e-03
1.800877430323811e-07	3.038574032771980e-03
1.805760242823811e-07	3.038574032772051e-03
1.810643055323812e-07	3.038574032921363e-03
1.815525867823812e-07	3.038574032964839e-03
1.820408680323812e-07	3.038574033134049e-03
1.825291492823812e-07	3.038574033154927e-03
1.830174305323812e-07	3.038574033307745e-03
1.835057117823812e-07	3.038574033322910e-03
1.839939930323812e-07	3.038574033455466e-03
1.844822742823812e-07	3.038574033449161e-03
1.849705555323812e-07	3.038574033574947e-03
1.854588367823813e-07	3.038574033579823e-03
1.859471180323813e-07	3.038574033713135e-03
1.864353992823813e-07	3.038574033717091e-03
1.869236805323813e-07	3.038574033811866e-03
1.874119617823813e-07	3.038574033762459e-03
1.879002430323813e-07	3.038574033838694e-03
1.883885242823813e-07	3.038574033838714e-03
1.888768055323813e-07	3.038574033978416e-03
1.893650867823814e-07	3.038574033971857e-03
1.898533680323814e-07	3.038574034048888e-03
1.903416492823814e-07	3.038574033996353e-03
1.908299305323814e-07	3.038574034076025e-03
1.913182117823814e-07	3.038574034067758e-03
